report_id,st_x,st_y,st_x,st_y
158324,10.1049860760575,56.2317206942822,10.1165896654129,56.2257947825602
158355,10.1165896654129,56.2257947825602,10.1070275902748,56.2174064410551
158386,10.1049860760575,56.2317206942822,10.1396957030411,56.2149789163549
158415,10.139780192625,56.2150859326483,10.1051094576721,56.2318176005089
158446,10.107112,56.2173171142913,10.125196144844,56.2349021110869
158475,10.1250131428242,56.2348975970264,10.1070275902748,56.2174064410551
158505,10.139780192625,56.2150859326483,10.1165896654129,56.2257947825602
158536,10.1250131428242,56.2348975970264,10.1449070085984,56.2138565106957
184784,10.1761418515205,56.1519496985628,10.1580607288361,56.1477407419276
158565,10.1450733055573,56.213990751044,10.125196144844,56.2349021110869
158595,10.107112,56.2173171142913,10.1449070085984,56.2138565106957
158624,10.1450733055573,56.213990751044,10.1070275902748,56.2174064410551
158655,10.1449070085984,56.2138565106957,10.2462993055574,56.2252112081861
184813,10.18218395949,56.1738916445641,10.1866526023642,56.170278565367
185104,10.1958043435859,56.1846147810131,10.1927920147152,56.181459995227
185131,10.1929060085984,56.1813532582866,10.1987786994057,56.1802833930269
185157,10.198932926424,56.1803125039424,10.1927920147152,56.181459995227
185184,10.1844853239079,56.178710604126,10.18218395949,56.1738916445641
185396,10.1515794551907,56.1678671875557,10.1535085717583,56.172678485884
185422,10.1534361521149,56.1726299580303,10.1513876772461,56.1679881487869
187006,10.14325794841,56.1601908856982,10.1390255042993,56.1532673528204
187032,10.1390603730165,56.153135887761,10.1435208048935,56.1601804301511
158684,10.2461544662705,56.225372248832,10.1450733055573,56.213990751044
158715,10.1449070085984,56.2138565106957,10.1610383852501,56.2085202681621
158744,10.1611572504044,56.2086463075733,10.1450733055573,56.213990751044
158776,10.1671894318772,56.2183101722366,10.1730234809856,56.2107182042636
158805,10.1731616147499,56.2107562421903,10.1671894318772,56.2183101722366
158836,10.1730234809856,56.2107182042636,10.175128,56.20391
158865,10.1754069497375,56.2041725821264,10.1731616147499,56.2107562421903
158895,10.1396957030411,56.2149789163549,10.1610383852501,56.2085202681621
158983,10.1610383852501,56.2085202681621,10.175128,56.20391
159014,10.175128,56.20391,10.1822382195739,56.1992021888451
159043,10.1824447496681,56.1992230786895,10.1754069497375,56.2041725821264
187059,10.14325794841,56.1601908856982,10.1574402245369,56.1546101382167
187085,10.1574402245369,56.1546101382167,10.1435208048935,56.1601804301511
187112,10.1498743091927,56.1482420941843,10.1390255042993,56.1532673528204
187138,10.1390603730165,56.153135887761,10.1496946011887,56.148158423712
187165,10.1498743091927,56.1482420941843,10.1574402245369,56.1546101382167
187218,10.1496946011887,56.148158423712,10.1580607288361,56.1477407419276
187244,10.1580607288361,56.1477407419276,10.1498743091927,56.1482420941843
187271,10.1543381459981,56.1405155167573,10.1580607288361,56.1477407419276
187297,10.1580607288361,56.1477407419276,10.1541329570084,56.1404960893661
187324,10.1541329570084,56.1404960893661,10.1772034087371,56.1395320665735
187695,10.2014474282416,56.1711225509322,10.2017708870678,56.1760686155252
172156,10.1450733055573,56.213990751044,10.1165896654129,56.2257947825602
172329,10.1250131428242,56.2348975970264,10.1396957030411,56.2149789163549
171572,10.1165896654129,56.2257947825602,10.1070275902748,56.2174064410551
171969,10.1450733055573,56.213990751044,10.1070275902748,56.2174064410551
172602,10.1611572504044,56.2086463075733,10.1450733055573,56.213990751044
187721,10.2016166600495,56.1760387548747,10.2013803730163,56.1712270764904
187801,10.1943387141209,56.1694504681279,10.1866526023642,56.170278565367
187827,10.1866526023642,56.170278565367,10.194526468752,56.169295165725
187854,10.1861622466965,56.1638969742701,10.1866526023642,56.170278565367
188039,10.1783355975533,56.1623692876658,10.1826598564835,56.158983
173011,10.139780192625,56.2150859326483,10.1165896654129,56.2257947825602
173118,10.1396957030411,56.2149789163549,10.1610383852501,56.2085202681621
173225,10.1250131428242,56.2348975970264,10.1449070085984,56.2138565106957
178548,10.2188782514859,56.1937110701412,10.2181247754631,56.1865511194682
178600,10.2183038129149,56.1865462684391,10.2190861226845,56.1936924158148
178713,10.2181247754631,56.1865511194682,10.2178025509261,56.1829004927663
184839,10.1866526023642,56.170278565367,10.18218395949,56.1738916445641
178739,10.2179782356166,56.1829004927663,10.2183038129149,56.1865462684391
178767,10.2178025509261,56.1829004927663,10.2211764735413,56.1754052108305
178793,10.2212730330658,56.1754320858605,10.2179782356166,56.1829004927663
178821,10.2211764735413,56.1754052108305,10.2181201435166,56.1663164538797
178847,10.2182260907726,56.1663172005853,10.2212730330658,56.1754320858605
178875,10.2181201435166,56.1663164538797,10.2153896957702,56.1615972690742
178901,10.2153896957702,56.1615972690742,10.2182260907726,56.1663172005853
188066,10.1829441706391,56.1589844936963,10.1877637607479,56.1594187093139
188092,10.1877637607479,56.1594187093139,10.1826598564835,56.158983
190179,10.186756880951,56.1425875921825,10.1866648306884,56.1394778879973
178929,10.2153896957702,56.1615972690742,10.2095997754632,56.1489275059127
178955,10.2095997754632,56.1489275059127,10.2153896957702,56.1615972690742
178983,10.2095997754632,56.1489275059127,10.2086009650297,56.1447262298776
179009,10.2087297110625,56.1447191321864,10.2095997754632,56.1489275059127
179038,10.1989185595246,56.1406326712455,10.2044159054183,56.1417114188142
179064,10.2043703078651,56.1418234962387,10.1988528454037,56.1407940671622
179093,10.1866326441802,56.1395974441846,10.1772355952453,56.1396277114182
185078,10.1929060085984,56.1813532582866,10.1960484246063,56.1846595619739
190206,10.1866326441802,56.1395974441846,10.1791506011887,56.1384485157567
190285,10.186756880951,56.1425875921825,10.1772355952453,56.1396277114182
179119,10.1772034087371,56.1395320665735,10.1866648306884,56.1394778879973
179148,10.2123413558197,56.1870712559643,10.2007007901783,56.1833360361296
179174,10.2007906441803,56.1832442319379,10.2124593730164,56.1869622957161
179202,10.2007007901783,56.1833360361296,10.1927920147152,56.181459995227
179228,10.1929060085984,56.1813532582866,10.2007906441803,56.1832442319379
179256,10.1927920147152,56.181459995227,10.1844853239079,56.178710604126
179282,10.1846107171793,56.1786232676687,10.1929060085984,56.1813532582866
179310,10.1844853239079,56.178710604126,10.1715260380288,56.1750500636232
179336,10.1716118687173,56.1749171800248,10.1846107171793,56.1786232676687
179364,10.1715260380288,56.1750500636232,10.1617576883259,56.1731278217693
179390,10.1618234024468,56.1730449520596,10.1716118687173,56.1749171800248
179418,10.1617576883259,56.1731278217693,10.1513876772461,56.1679881487869
179444,10.1515794551907,56.1678671875557,10.1618234024468,56.1730449520596
180547,10.1513876772461,56.1679881487869,10.14325794841,56.1601908856982
180573,10.1435208048935,56.1601804301511,10.1515794551907,56.1678671875557
180601,10.14325794841,56.1601908856982,10.1496946011887,56.148158423712
180627,10.1498743091927,56.1482420941843,10.1435208048935,56.1601804301511
180655,10.1496946011887,56.148158423712,10.1541329570084,56.1404960893661
180681,10.1543381459981,56.1405155167573,10.1498743091927,56.1482420941843
180709,10.1541329570084,56.1404960893661,10.1574549950371,56.1319902417582
180735,10.1576588429223,56.1320320946157,10.1543381459981,56.1405155167573
180764,10.2134844662704,56.1740542342839,10.2092191272086,56.1724358619682
180790,10.2092757668647,56.1723512066437,10.2134844662704,56.1740542342839
184866,10.2188782514859,56.1937110701412,10.2123413558197,56.1870712559643
190312,10.1772034087371,56.1395320665735,10.1791506011887,56.1384485157567
190338,10.1793363441629,56.1383229779987,10.1772355952453,56.1396277114182
190367,10.3036676441803,56.2562559596483,10.2937404821396,56.2300132929784
190393,10.2939550588608,56.2299715468216,10.3036676441803,56.2562559596483
180818,10.2092191272086,56.1724358619682,10.2013803730163,56.1712270764904
180844,10.2014474282416,56.1711225509322,10.2092757668647,56.1723512066437
180872,10.2013803730163,56.1712270764904,10.1943387141209,56.1694504681279
180898,10.194526468752,56.169295165725,10.2014474282416,56.1711225509322
180926,10.1943387141209,56.1694504681279,10.1858444049283,56.1639694092073
190421,10.2937404821396,56.2300132929784,10.277436490738,56.2116392986621
190447,10.2777020294304,56.211552782963,10.2939550588608,56.2299715468216
190475,10.277436490738,56.2116392986621,10.2672058392868,56.207098572395
190501,10.2673238564835,56.2069851935304,10.2777020294304,56.211552782963
190529,10.2672058392868,56.207098572395,10.2594703619366,56.2049620340924
190555,10.2595843558197,56.2048270161735,10.2673238564835,56.2069851935304
190583,10.2594703619366,56.2049620340924,10.2506828748341,56.2026461982616
190609,10.2507861398811,56.2025111721892,10.2595843558197,56.2048270161735
180952,10.1861622466965,56.1638969742701,10.194526468752,56.169295165725
180980,10.1858444049283,56.1639694092073,10.1826598564835,56.158983
181006,10.1829441706391,56.1589844936963,10.1861622466965,56.1638969742701
181034,10.1826598564835,56.158983,10.1826163055573,56.15498346926
190637,10.2506828748341,56.2026461982616,10.2418764318771,56.2005600974204
190663,10.2419890846558,56.2004362546364,10.2507861398811,56.2025111721892
190691,10.2418764318771,56.2005600974204,10.2285936183853,56.1977443128446
190717,10.2286392159385,56.1976517970236,10.2419890846558,56.2004362546364
190744,10.2285936183853,56.1977443128446,10.2188782514859,56.1937110701412
190770,10.2190861226845,56.1936924158148,10.2286392159385,56.1976517970236
190799,10.2613652883606,56.242032790257,10.2677622159385,56.2202007630273
190825,10.2677622159385,56.2202007630273,10.2614645300941,56.2420536567695
190853,10.2677622159385,56.2202007630273,10.2695190821742,56.2107989833621
190879,10.2696706269835,56.2108064417664,10.2677622159385,56.2202007630273
181060,10.1828416111146,56.1549969139243,10.1829441706391,56.1589844936963
181088,10.1826163055573,56.15498346926,10.1834997582664,56.1498075654196
181114,10.1836794662704,56.1498479048318,10.1828416111146,56.1549969139243
181142,10.1834997582664,56.1498075654196,10.1867623042298,56.14563850929
181168,10.1869446944428,56.1457221852484,10.1836794662704,56.1498479048318
181197,10.1958043435859,56.1846147810131,10.1987786994057,56.1802833930269
181251,10.1987786994057,56.1802833930269,10.2016166600495,56.1760387548747
181277,10.2017708870678,56.1760686155252,10.198932926424,56.1803125039424
184892,10.2124593730164,56.1869622957161,10.2190861226845,56.1936924158148
181331,10.2070600896187,56.1681667202992,10.2017708870678,56.1760686155252
182657,10.2069085448094,56.168137600173,10.2119760821743,56.1610178151032
182683,10.2121812711639,56.1610768129382,10.2070600896187,56.1681667202992
182712,10.1534361521149,56.1726299580303,10.1610627116394,56.1691480280553
182738,10.1610627116394,56.1691480280553,10.1535085717583,56.172678485884
182766,10.1610627116394,56.1691480280553,10.1783355975533,56.1623692876658
182792,10.1783959472561,56.1624469529503,10.1610627116394,56.1691480280553
182820,10.1783355975533,56.1623692876658,10.1877637607479,56.1594187093139
182901,10.1231390466271,56.1525609504001,10.1109535509262,56.1532811047953
182929,10.1231390466271,56.1525609504001,10.1313318368052,56.152757286458
182955,10.1313318368052,56.152757286458,10.1231390466271,56.1525609504001
182983,10.1313318368052,56.152757286458,10.1390603730165,56.153135887761
183009,10.1390255042993,56.1532673528204,10.1313318368052,56.152757286458
183037,10.1390603730165,56.153135887761,10.1574402245369,56.1546101382167
183063,10.1574402245369,56.1546101382167,10.1390255042993,56.1532673528204
183091,10.1574402245369,56.1546101382167,10.1761335423279,56.1559141105023
183117,10.1761335423279,56.1559141105023,10.1574402245369,56.1546101382167
184595,10.1578806785735,56.1257436218699,10.1663186183853,56.1309657706202
184621,10.1661630502624,56.1310539628662,10.1577090171966,56.1258295836139
184649,10.1663186183853,56.1309657706202,10.1793363441629,56.1383229779987
184675,10.1791506011887,56.1384485157567,10.1661630502624,56.1310539628662
184703,10.1793363441629,56.1383229779987,10.1868802625656,56.1425188527673
184919,10.2183038129149,56.1865462684391,10.2123413558197,56.1870712559643
184945,10.2124593730164,56.1869622957161,10.2181247754631,56.1865511194682
184972,10.2007007901783,56.1833360361296,10.1960484246063,56.1846595619739
184998,10.1958043435859,56.1846147810131,10.2007906441803,56.1832442319379
185025,10.2007007901783,56.1833360361296,10.1987786994057,56.1802833930269
185051,10.198932926424,56.1803125039424,10.2007906441803,56.1832442319379
185210,10.18218395949,56.1738916445641,10.1846107171793,56.1786232676687
185237,10.1716118687173,56.1749171800248,10.18218395949,56.1738916445641
185263,10.18218395949,56.1738916445641,10.1715260380288,56.1750500636232
185290,10.1617576883259,56.1731278217693,10.1535085717583,56.172678485884
185316,10.1534361521149,56.1726299580303,10.1618234024468,56.1730449520596
185343,10.1617576883259,56.1731278217693,10.1610627116394,56.1691480280553
185369,10.1610627116394,56.1691480280553,10.1618234024468,56.1730449520596
187191,10.1574402245369,56.1546101382167,10.1496946011887,56.148158423712
186953,10.1515794551907,56.1678671875557,10.1610627116394,56.1691480280553
186979,10.1610627116394,56.1691480280553,10.1513876772461,56.1679881487869
187350,10.1772355952453,56.1396277114182,10.1543381459981,56.1405155167573
187377,10.1576588429223,56.1320320946157,10.1772034087371,56.1395320665735
187403,10.1772355952453,56.1396277114182,10.1574549950371,56.1319902417582
187430,10.1574549950371,56.1319902417582,10.1577090171966,56.1258295836139
187456,10.1578806785735,56.1257436218699,10.1576588429223,56.1320320946157
187483,10.1574549950371,56.1319902417582,10.1663186183853,56.1309657706202
190908,10.2336194325409,56.2172838971484,10.2362175251312,56.205074
190934,10.2362175251312,56.205074,10.2336194325409,56.2172838971484
190963,10.1690787804262,56.2010300802349,10.1792654227019,56.2049938543326
192438,10.1792654227019,56.2049938543326,10.1688427460329,56.2011419846499
192492,10.2133329300596,56.210237386911,10.1792654227019,56.2049938543326
192520,10.2133329300596,56.210237386911,10.2466425276127,56.2091396303166
192546,10.2466425276127,56.2091396303166,10.2133329300596,56.210237386911
192574,10.1822382195739,56.1992021888451,10.190940219574,56.1895096744093
192600,10.191119927578,56.1895813147829,10.1824447496681,56.1992230786895
192627,10.190940219574,56.1895096744093,10.1958043435859,56.1846147810131
192653,10.1960484246063,56.1846595619739,10.191119927578,56.1895813147829
192681,10.2231107754631,56.1903874452865,10.2123413558197,56.1870712559643
192707,10.2124593730164,56.1869622957161,10.2231107754631,56.1903874452865
192734,10.2695190821742,56.2107989833621,10.2777020294304,56.211552782963
192760,10.277436490738,56.2116392986621,10.2696706269835,56.2108064417664
192813,10.2673238564835,56.2069851935304,10.2696706269835,56.2108064417664
192840,10.2466425276127,56.2091396303166,10.2595843558197,56.2048270161735
192866,10.2594703619366,56.2049620340924,10.2466425276127,56.2091396303166
192893,10.2362175251312,56.205074,10.2419890846558,56.2004362546364
192919,10.2418764318771,56.2005600974204,10.2362175251312,56.205074
192972,10.2286392159385,56.1976517970236,10.2362175251312,56.205074
193000,10.216211542328,56.1967754715397,10.2286392159385,56.1976517970236
193026,10.2285936183853,56.1977443128446,10.2162517754632,56.1968784350335
193053,10.216211542328,56.1967754715397,10.2188782514859,56.1937110701412
193079,10.2190861226845,56.1936924158148,10.2162517754632,56.1968784350335
193106,10.2231107754631,56.1903874452865,10.2190861226845,56.1936924158148
193132,10.2188782514859,56.1937110701412,10.2231107754631,56.1903874452865
193159,10.2231107754631,56.1903874452865,10.2181247754631,56.1865511194682
193185,10.2183038129149,56.1865462684391,10.2231107754631,56.1903874452865
193213,10.1753382073402,56.1793224096431,10.18218395949,56.1738916445641
193239,10.18218395949,56.1738916445641,10.1753382073402,56.1793224096431
193268,10.076664609787,56.1895938822746,10.0963448515206,56.1854628217071
193294,10.0963448515206,56.1854628217071,10.076664609787,56.1895938822746
193322,10.0963448515206,56.1854628217071,10.1135314404755,56.182637286707
